factory_id,factory_name,industry_type,city,risk_level,composite_score,dominant_pollutant,immediate_actions,short_term_actions,long_term_actions,monitoring_actions,summary,generated_at
osm_4784023232,Mahajan Aata Chakki,works,Nagpur,Medium,5.1822,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Mahajan Aata Chakki is classified as Medium risk with composite score 5.18. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:35.542806+00:00
osm_1424605647,Delhivery,warehouse,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Delhivery is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.431273+00:00
osm_1424605648,Delhi Industrial Site 1424605648,industrial,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Delhi Industrial Site 1424605648 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.435496+00:00
osm_1424605649,Delhi Industrial Site 1424605649,industrial,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Delhi Industrial Site 1424605649 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.439915+00:00
osm_1424605653,Delhi Industrial Site 1424605653,industrial,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Delhi Industrial Site 1424605653 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.444253+00:00
osm_1424605656,Delhi Industrial Site 1424605656,industrial,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Delhi Industrial Site 1424605656 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.448327+00:00
osm_1424605658,Delhi Industrial Site 1424605658,industrial,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Delhi Industrial Site 1424605658 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.452303+00:00
osm_1427912946,Delhi Industrial Site 1427912946,construction,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Delhi Industrial Site 1427912946 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.456578+00:00
osm_1451896565,Preussner Truck Line,depot,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Preussner Truck Line is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.460773+00:00
osm_1451897505,Stanley Infrastructure - DHI,works,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Stanley Infrastructure - DHI is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.464877+00:00
osm_1452230906,Delhi Industrial Site 1452230906,industrial,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Delhi Industrial Site 1452230906 is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.468744+00:00
osm_1469666832,Metal Forgings Private Limited,works,Delhi,Medium,3.1492,pm25,Install bag filter / fabric filter system | Install real-time particulate matter sensor at stack,Apply general pollution control measures as per CPCB guidelines | Electrostatic precipitator (ESP) for high-temperature processes | Employee environmental training program | Energy efficiency audit to reduce overall emissions | Preventive maintenance schedule for emission control equipment | Quarterly emission stack testing | Apply data-driven intervention plan for category: PM_Control,,Install real-time particulate matter sensor at stack | Quarterly emission stack testing,Metal Forgings Private Limited is classified as Medium risk with composite score 3.15. Top action: Install bag filter / fabric filter system.,2026-03-17T16:59:24.473183+00:00
